House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
"2209 Harrington Ct , Champaign, IL 61821","$161,000 ",3 beds,2 baths,"1,589 sq ft","1,589 sqft",Contact for details,"Sep 2013 for $161,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1516 Countryside Pl , Champaign, IL 61821","$178,000 ",3 beds,2 baths,"1,646 sq ft",Contact for details,Contact for details,"Jan 2011 for $178,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2319 Winchester Dr , Champaign, IL 61821","$145,000 ",3 beds,2 baths,"1,495 sq ft","6,732 sqft",Contact for details,"Jul 2011 for $145,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2326 Winchester Dr , Champaign, IL 61821","$110,000 ",3 beds,2 baths,"1,700 sq ft",Contact for details,Contact for details,"Mar 2012 for $110,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2305 Clover Ln , Champaign, IL 61821","$126,500 ",3 beds,2 baths,"1,604 sq ft",Contact for details,Contact for details,"Jun 2013 for $126,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2144 Harbortown Cir , Champaign, IL 61821","$115,000 ",3 beds,2 baths,"1,542 sq ft",Contact for details,Contact for details,"Jun 2012 for $115,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"2109 Barberry Dr , Champaign, IL 61821","$123,500 ",3 beds,1.5 baths,"1,460 sq ft",Contact for details,Contact for details,"Dec 2011 for $123,500",Contact for details,Unknown,"Garage - Attached, Garage - Detached",Unknown,Unknown,Unknown,Unknown
"1903 Hemlock Dr , Champaign, IL 61821","$130,000 ",3 beds,2 baths,"1,576 sq ft",27 sqft,Contact for details,"May 2013 for $130,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1904 Winchester Dr , Champaign, IL 61821","$125,000 ",4 beds,2 baths,"1,652 sq ft",Contact for details,Contact for details,"Aug 2013 for $125,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Hardwood, Linoleum / Vinyl, Tile",Unknown
"2309 Tamarack Dr , Champaign, IL 61821","$131,500 ",3 beds,2 baths,"1,678 sq ft",68 sqft,Contact for details,"Jul 2012 for $131,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Carpet,Unknown
"1903 Lakeside Dr UNIT B , Champaign, IL 61821","$184,500 ",2 beds,2 baths,"1,510 sq ft",Contact for details,Contact for details,"Jun 2013 for $184,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1505 Theodore Dr UNIT B , Champaign, IL 61821","$107,500 ",2 beds,2 baths,"1,520 sq ft",Contact for details,Contact for details,"Jun 2011 for $107,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1611 Broadmoor Dr , Champaign, IL 61821","$205,500 ",3 beds,2 baths,"1,664 sq ft",Contact for details,Contact for details,"May 2012 for $205,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2008 Clover Ln , Champaign, IL 61821","$135,500 ",3 beds,2 baths,"1,457 sq ft","1,454 sqft",Contact for details,"Sep 2013 for $135,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Hardwood, Laminate, Linoleum / Vinyl",Unknown
"2909 Natalie Dr , Champaign, IL 61822","$110,000 ",3 beds,2.5 baths,"1,448 sq ft","1,446 sqft",Contact for details,"Jun 2013 for $110,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate, Tile",Unknown
"607 S Elm St , Champaign, IL 61820","$1,200 /mo",3 beds,1.5 baths,57 days on Zillow,"1,500 sq ft",Contact for details,Contact for details,Contact for details,Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown
"907 Maplepark Dr , Champaign, IL 61821","$128,000 ",4 beds,3 baths,"1,632 sq ft","1,633 sqft",Contact for details,"Jul 2013 for $128,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl, Tile",Unknown
"1611 W White St , Champaign, IL 61821","$80,000 ",3 beds,2 baths,"1,530 sq ft",Contact for details,Contact for details,"Mar 2012 for $80,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"602 Corey Ln , Champaign, IL 61822","$130,000 ",3 beds,2 baths,"1,436 sq ft","5,356 sqft",Contact for details,"Jun 2012 for $130,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2618 W Daniel St , Champaign, IL 61821","$140,000 ",3 beds,2 baths,"1,500 sq ft",Contact for details,Contact for details,"Jul 2013 for $140,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1503 W University Ave , Champaign, IL 61821","$142,500 ",3 beds,1.5 baths,"1,572 sq ft","7,920 sqft",Contact for details,"May 2013 for $142,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2904 Campbell Dr , Champaign, IL 61821","$37,500 ",4 beds,2 baths,"1,470 sq ft",Contact for details,Contact for details,"Feb 2011 for $37,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"805 W Daniel St , Champaign, IL 61820","$127,500 ",3 beds,2 baths,"1,558 sq ft","7,656 sqft",Contact for details,"Apr 2012 for $127,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"911 Frank Dr , Champaign, IL 61821","$120,000 ",4 beds,2 baths,"1,488 sq ft",Contact for details,Contact for details,"Jun 2011 for $120,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3912 Sandstone Dr , Champaign, IL 61822","$175,000 ",3 beds,2.5 baths,"1,684 sq ft",Contact for details,Contact for details,"Apr 2012 for $175,000",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"2803 Clayton Blvd , Champaign, IL 61822","$141,500 ",3 beds,2 baths,"1,525 sq ft","7,575 sqft",Contact for details,"Nov 2010 for $141,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1505 Hedge Rd , Champaign, IL 61821","$7,500 ",3 beds,2 baths,"1,584 sq ft",Contact for details,Contact for details,"Nov 2012 for $7,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1314 Cobblestone Way , Champaign, IL 61822","$146,500 ",3 beds,3 baths,"1,572 sq ft","4,180 sqft",Contact for details,"Jun 2012 for $146,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2803 Maplewood Dr , Champaign, IL 61821","$72,000 ",4 beds,2 baths,"1,662 sq ft","7,200 sqft",Contact for details,"Oct 2011 for $72,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4009 Danbury Dr , Champaign, IL 61822","$154,500 ",3 beds,2 baths,"1,580 sq ft","8,000 sqft",Contact for details,"Dec 2010 for $154,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3920 Trailway Dr , Champaign, IL 61822","$160,500 ",3 beds,2 baths,"1,598 sq ft",Contact for details,Contact for details,"Jun 2011 for $160,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2810 Alton Dr , Champaign, IL 61821","$112,000 ",3 beds,1 bath,"1,525 sq ft","6,534 sqft",Contact for details,"Jun 2013 for $112,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate, Tile",Unknown
"826 Chickory Dr , Champaign, IL 61822","$165,500 ",3 beds,2 baths,"1,600 sq ft",0.32 acres,Contact for details,"May 2012 for $165,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"105 N James St , Champaign, IL 61821","$150,000 ",2 beds,1 bath,"1,525 sq ft",Contact for details,Contact for details,"Jul 2011 for $150,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"801 S Elm Blvd , Champaign, IL 61820","$127,500 ",3 beds,1 bath,"1,504 sq ft",Contact for details,Contact for details,"Oct 2012 for $127,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1412 N Champaign St , Champaign, IL 61820","$30,000 ",3 beds,1 bath,"1,520 sq ft",Contact for details,Contact for details,"Sep 2013 for $30,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3911 Balmoral Dr , Champaign, IL 61822","$117,000 ",3 beds,2 baths,"1,436 sq ft",Contact for details,Contact for details,"Oct 2012 for $117,000",Forced air,Central,Garage - Attached,Unknown,Yes,Tile,Unknown
"915 W Hill St , Champaign, IL 61821","$142,500 ",3 beds,2 baths,"1,510 sq ft",Contact for details,Contact for details,"Nov 2011 for $142,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1707 Sandra St , Champaign, IL 61821","$103,000 ",4 beds,1.5 baths,"1,518 sq ft",Contact for details,Contact for details,"May 2012 for $103,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"908 S Lynn St , Champaign, IL 61820","$165,000 ",3 beds,2 baths,"1,452 sq ft",Contact for details,Contact for details,"Jul 2011 for $165,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1504 Westfield Dr , Champaign, IL 61821","$110,000 ",5 beds,2 baths,"1,700 sq ft",Contact for details,Contact for details,"Jan 2012 for $110,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1011 S Elm Blvd , Champaign, IL 61820","$144,000 ",3 beds,1.5 baths,"1,510 sq ft",Contact for details,Contact for details,"May 2013 for $144,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1406 Dawson Dr , Champaign, IL 61820","$140,000 ",3 beds,2 baths,"1,642 sq ft","9,075 sqft",Contact for details,"Aug 2012 for $140,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"615 Doisy Ln , Champaign, IL 61822","$127,000 ",3 beds,2 baths,"1,442 sq ft","5,800 sqft",Contact for details,"Nov 2012 for $127,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1211 Hollycrest Dr , Champaign, IL 61821","$106,500 ",3 beds,2 baths,"1,505 sq ft",Contact for details,Contact for details,"Sep 2013 for $106,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate",Unknown
"3904 Sandstone Dr , Champaign, IL 61822","$146,000 ",3 beds,2.5 baths,"1,548 sq ft","1,546 sqft",Contact for details,"May 2013 for $146,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1903 Alton Dr , Champaign, IL 61821","$100,000 ",3 beds,1 bath,"1,500 sq ft","7,320 sqft",Contact for details,"Dec 2010 for $100,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2711 Clayton Blvd , Champaign, IL 61822","$140,500 ",3 beds,2 baths,"1,630 sq ft",Contact for details,Contact for details,"Sep 2013 for $140,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood",Unknown
"1802 Meadow Dr , Champaign, IL 61821","$92,000 ",4 beds,1.5 baths,"1,467 sq ft",Contact for details,Contact for details,"Jun 2011 for $92,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3206 Old Warson Rd , Champaign, IL 61822","$160,000 ",3 beds,2 baths,"1,620 sq ft",77 acres,Contact for details,"Apr 2013 for $160,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate, Linoleum / Vinyl",Unknown
"5021 W Dudley Rd , Champaign, IL 61822","$177,500 ",3 beds,2 baths,"1,462 sq ft",0.91 acres,Contact for details,"Apr 2013 for $177,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1518 W Healey St , Champaign, IL 61821","$124,500 ",4 beds,2 baths,"1,445 sq ft","10,019 sqft",Contact for details,"Apr 2012 for $124,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3201 W Daniel St , Champaign, IL 61821","$97,000 ",3 beds,2 baths,"1,534 sq ft","6,500 sqft",Contact for details,"May 2013 for $97,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"809 Fairoaks Dr , Champaign, IL 61821","$81,500 ",4 beds,1 bath,"1,500 sq ft",Contact for details,Contact for details,"Oct 2013 for $81,500",Contact for details,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood",Unknown
"1802 Tahoe Ct , Champaign, IL 61822","$122,000 ",3 beds,2.5 baths,"1,491 sq ft",Contact for details,Contact for details,"Aug 2013 for $122,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1215 Julie Dr , Champaign, IL 61821","$147,500 ",3 beds,2 baths,"1,673 sq ft",Contact for details,Contact for details,"Jun 2013 for $147,500",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"409 S Draper Ave , Champaign, IL 61821","$132,000 ",3 beds,2 baths,"1,639 sq ft",0.39 acres,Contact for details,"Feb 2013 for $132,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1309 W Healey St , Champaign, IL 61821","$143,000 ",3 beds,1.5 baths,"1,552 sq ft",Contact for details,Contact for details,"Aug 2012 for $143,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2512 Worcester Dr , Champaign, IL 61821","$158,500 ",3 beds,2 baths,"1,542 sq ft","6,500 sqft",Contact for details,"Sep 2012 for $158,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"604 S Draper Ave , Champaign, IL 61821","$122,500 ",2 beds,1.5 baths,"1,440 sq ft",Contact for details,Contact for details,"Sep 2013 for $122,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3301 Old Warson Rd , Champaign, IL 61822","$160,000 ",3 beds,2 baths,"1,588 sq ft",Contact for details,Contact for details,"Jun 2012 for $160,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2512 Covington Dr , Champaign, IL 61822","$147,000 ",3 beds,2.5 baths,"1,597 sq ft","9,000 sqft",Contact for details,"Mar 2011 for $147,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1211 W Clark St , Champaign, IL 61821","$125,000 ",3 beds,1.5 baths,"1,600 sq ft",Contact for details,Contact for details,"Aug 2012 for $125,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2616 Rachel Rd , Champaign, IL 61822","$144,000 ",3 beds,2 baths,"1,449 sq ft","1,450 sqft",Contact for details,"Apr 2013 for $144,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate, Linoleum / Vinyl",Unknown
"1409 W William St , Champaign, IL 61821","$136,000 ",3 beds,2 baths,"1,568 sq ft",Contact for details,Contact for details,"Oct 2011 for $136,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"402 S Russell St , Champaign, IL 61821","$58,500 ",3 beds,2.5 baths,"1,500 sq ft","1,498 sqft",Contact for details,"May 2013 for $58,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Laminate, Linoleum / Vinyl",Unknown
"724 Dover Pl , Champaign, IL 61820","$1,295 /mo",3 beds,2 baths,"1/10, 20 days on Zillow","1,556 sq ft",Contact for details,In Unit,Garage,Contact for details,No,No,No,Unknown,Central
"905 W Vine St , Champaign, IL 61821","$103,500 ",3 beds,2 baths,"1,694 sq ft",49 sqft,Contact for details,"Mar 2012 for $103,500",Contact for details,Central,"Off street, On street",Unknown,No,Unknown,No
"413 Luria Ln , Champaign, IL 61822","$145,000 ",3 beds,2 baths,"1,560 sq ft",Contact for details,Contact for details,"Dec 2011 for $145,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1208 W Green St , Champaign, IL 61821","$72,000 ",2 beds,1 bath,"1,438 sq ft",Contact for details,Contact for details,"Oct 2013 for $72,000",Forced air,Unknown,Garage - Detached,Unknown,No,"Hardwood, Linoleum / Vinyl",No
"207 E Church St , Champaign, IL 61820","$23,000 ",3 beds,1 bath,"1,450 sq ft","1,450 sqft",Contact for details,"Aug 2013 for $23,000",Forced air,Unknown,Garage - Detached,Unknown,Unknown,"Carpet, Tile",Unknown
"3304 Valerie Dr , Champaign, IL 61822","$133,000 ",3 beds,2 baths,"1,520 sq ft",Contact for details,Contact for details,"Apr 2012 for $133,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"302 E Clark St , Champaign, IL 61820","$2,000 /mo",4 beds,2 baths,52 days on Zillow,"1,500 sq ft",Contact for details,In Unit,Carport,Contact for details,Unknown,Unknown,Unknown,Unknown,Central
"807 W Maple St , Champaign, IL 61820","$125,500 ",3 beds,2 baths,"1,671 sq ft","1,367 sqft",Contact for details,"Jun 2013 for $125,500",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"717 Erin Dr , Champaign, IL 61822","$113,500 ",3 beds,2 baths,"1,434 sq ft","1,433 sqft",Contact for details,"Jul 2013 for $113,500",Contact for details,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"905 N Randolph St , Champaign, IL 61820","$25,000 ",2 beds,1 bath,"1,562 sq ft","4,356 sqft",Contact for details,"Jul 2013 for $25,000",Forced air,Unknown,Unknown,Unknown,Unknown,"Carpet, Hardwood",Unknown
"3404 Florence Dr , Champaign, IL 61822","$146,000 ",3 beds,2 baths,"1,458 sq ft","9,072 sqft",Contact for details,"Mar 2012 for $146,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"905 N Randolph St , Champaign, IL 61820","$25,000 ",2 beds,1 bath,"1,562 sq ft",Contact for details,Contact for details,"Apr 2013 for $25,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"604 N Prairie St , Champaign, IL 61820","$113,000 ",3 beds,2 baths,"1,530 sq ft",Contact for details,Contact for details,"Mar 2013 for $113,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl, Tile",Unknown
"3410 Clayton Rd , Champaign, IL 61822","$138,500 ",3 beds,2 baths,"1,620 sq ft",Contact for details,Contact for details,"Jul 2012 for $138,500",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"4004 Aberdeen Dr , Champaign, IL 61822","$147,000 ",3 beds,2 baths,"1,647 sq ft",Contact for details,Contact for details,"Jul 2011 for $147,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1107 W Daniel St , Champaign, IL 61821","$128,500 ",3 beds,2 baths,"1,434 sq ft","5,450 sqft",Contact for details,"Dec 2012 for $128,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"712 Erin Dr , Champaign, IL 61822","$150,500 ",3 beds,3 baths,"1,540 sq ft","5,500 sqft",Contact for details,"Jun 2012 for $150,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2807 Santa Ana Rd , Champaign, IL 61822","$134,000 ",3 beds,2 baths,"1,685 sq ft",Contact for details,Contact for details,"Jul 2012 for $134,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"405 Luria Ln , Champaign, IL 61822","$140,000 ",4 beds,3 baths,"1,626 sq ft",Contact for details,Contact for details,"Apr 2012 for $140,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1107 Cambridge Dr , Champaign, IL 61821","$120,000 ",3 beds,1 bath,"1,551 sq ft",Contact for details,Contact for details,"Aug 2012 for $120,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"705 W White St , Champaign, IL 61820","$177,000 ",3 beds,1.5 baths,"1,695 sq ft","7,920 sqft",Contact for details,"Mar 2011 for $177,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1103 S Westlawn Ave , Champaign, IL 61821","$170,000 ",3 beds,3 baths,"1,626 sq ft","9,000 sqft",Contact for details,"Apr 2011 for $170,000",Forced air,Central,Garage - Attached,Finished,Yes,"Carpet, Laminate, Linoleum / Vinyl, Slate",Unknown
"609 Compton Ave , Champaign, IL 61822","$149,000 ",3 beds,2.5 baths,"1,505 sq ft",Contact for details,Contact for details,"Jul 2013 for $149,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"313 S New St , Champaign, IL 61820","$153,500 ",3 beds,1.5 baths,"1,540 sq ft","7,920 sqft",Contact for details,"Sep 2012 for $153,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2732 J T Coffman Dr , Champaign, IL 61822","$156,000 ",2 beds,2 baths,"1,698 sq ft",Contact for details,Contact for details,"Apr 2013 for $156,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"604 S 3rd St , Champaign, IL 61820","$235,000 ",5 beds,2 baths,"1,456 sq ft",Contact for details,Contact for details,"Jun 2012 for $235,000",Forced air,Unknown,Unknown,Unknown,Yes,Hardwood,Unknown
"1002 W Eureka St , Champaign, IL 61821","$59,900 ",4 beds,2 baths,"1,680 sq ft",Contact for details,Contact for details,"Nov 2011 for $46,000",Forced air,184,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Laminate"
"3902 Balmoral Dr , Champaign, IL 61822","$124,000 ",3 beds,2.5 baths,"1,456 sq ft",Contact for details,Contact for details,"Jan 2012 for $124,000",Forced air,Central,Garage - Attached,Unknown,Yes,Tile,Unknown
"306 N State St APT 1 , Champaign, IL 61820","$126,000 ",2 beds,1 bath,"1,523 sq ft",Contact for details,Contact for details,"Jul 2013 for $126,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"3511 N Lincoln Ave , Urbana, IL 61802","$20,000 ",2 beds,1 bath,"1,515 sq ft",0.38 acres,Contact for details,"Jul 2012 for $20,000",Forced air,Central,Garage - Detached,Unknown,Unknown,Hardwood,Unknown
